Rating.Agency_Egan-Jones Ratings Company,Rating.Agency_Fitch Ratings,Rating.Agency_Moody's Investors Service,Rating.Agency_Standard & Poor's Ratings Services,Rating,Binary.Rating,Sector_BusEq,Sector_Chems,Sector_Durbl,Sector_Enrgy,Sector_Hlth,Sector_Manuf,Sector_Money,Sector_NoDur,Sector_Other,Sector_Shops,Sector_Telcm,Sector_Utils,Current.Ratio,Long.term.Debt...Capital,Debt.Equity.Ratio,Gross.Margin,Net.Profit.Margin,Asset.Turnover,ROE...Return.On.Equity,Return.On.Tangible.Equity,ROA...Return.On.Assets,ROI...Return.On.Investment,Operating.Cash.Flow.Per.Share,Free.Cash.Flow.Per.Share
0,0,1,0,10,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0802,0.1419,0.1655,35.8079,16.8851,0.5082,18.6758,18.6758,11.2303,16.0251,-2.9759,-3.985
0,1,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0802,0.1419,0.1655,35.8079,16.8851,0.5082,18.6758,18.6758,11.2303,16.0251,-2.9759,-3.985
0,0,0,1,15,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0802,0.1419,0.1655,35.8079,16.8851,0.5082,18.6758,18.6758,11.2303,16.0251,-2.9759,-3.985
0,1,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0802,0.1419,0.1655,35.8079,16.8851,0.5082,18.6758,18.6758,11.2303,16.0251,-2.9759,-3.985
0,0,0,1,9,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0802,0.1419,0.1655,35.8079,16.8851,0.5082,18.6758,18.6758,11.2303,16.0251,-2.9759,-3.985
0,1,0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,1.933,0.4463,0.8528,33.3417,9.6155,0.6181,11.4949,-46.5546,5.0076,6.3622,4.2968,3.0557
1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,1.7628,0.301,0.4305,39.4288,7.2519,2.0952,39.2191,39.2191,15.1941,27.4155,1.41,1.0877
1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,1.7628,0.301,0.4305,39.4288,7.2519,2.0952,39.2191,39.2191,15.1941,27.4155,1.41,1.0877
1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,1.7628,0.301,0.4305,39.4288,7.2519,2.0952,39.2191,39.2191,15.1941,27.4155,1.41,1.0877
1,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1.7403,0.5137,1.0562,98.6831,1.3824,1.0533,8.3088,14.6616,2.1668,4.0408,-0.1228,0.0665
1,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1.7403,0.5137,1.0562,98.6831,1.3824,1.0533,8.3088,14.6616,2.1668,4.0408,-0.1228,0.0665
1,0,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0.812,0.4539,1.1179,36.1419,10.4377,0.7845,26.5484,-29.076,8.3525,14.4968,0.7854,0.91
1,0,0,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0.812,0.4539,1.1179,36.1419,10.4377,0.7845,26.5484,-29.076,8.3525,14.4968,0.7854,0.91
1,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,5.5348,0.5303,1.1293,74.6653,33.4348,0.4846,40.6133,58.1007,16.1188,19.0759,0.6804,0.6325
1,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,5.5348,0.5303,1.1293,74.6653,33.4348,0.4846,40.6133,58.1007,16.1188,19.0759,0.6804,0.6325
1,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0771,0.5803,1.6881,73.2282,19.9292,0.6667,63.8223,-206.4344,13.7137,26.7883,-0.166,-0.0899
1,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0771,0.5803,1.6881,73.2282,19.9292,0.6667,63.8223,-206.4344,13.7137,26.7883,-0.166,-0.0899
0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1.7628,0.301,0.4305,39.4288,7.2519,2.0952,39.2191,39.2191,15.1941,27.4155,1.41,1.0877
0,0,1,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1.7403,0.5137,1.0562,98.6831,1.3824,1.0533,8.3088,14.6616,2.1668,4.0408,-0.1228,0.0665
0,0,0,1,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0.9605,0.4724,1.0795,36.2873,9.4087,0.7896,23.0883,-26.4643,7.5324,12.1821,1.3075,1.2668
0,0,0,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0.812,0.4539,1.1179,36.1419,10.4377,0.7845,26.5484,-29.076,8.3525,14.4968,0.7854,0.91
0,1,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0.812,0.4539,1.1179,36.1419,10.4377,0.7845,26.5484,-29.076,8.3525,14.4968,0.7854,0.91
0,0,0,1,9,1,0,0,0,0,1,0,0,0,0,0,0,0,5.5348,0.5303,1.1293,74.6653,33.4348,0.4846,40.6133,58.1007,16.1188,19.0759,0.6804,0.6325
0,0,0,1,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1.9997,0.3164,0.4629,12.7872,2.6477,1.4183,8.7059,8.7059,3.7552,5.9512,-0.5589,-0.1517
0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0771,0.5803,1.6881,73.2282,19.9292,0.6667,63.8223,-206.4344,13.7137,26.7883,-0.166,-0.0899
0,0,1,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0771,0.5803,1.6881,73.2282,19.9292,0.6667,63.8223,-206.4344,13.7137,26.7883,-0.166,-0.0899
0,0,1,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0771,0.5803,1.6881,73.2282,19.9292,0.6667,63.8223,-206.4344,13.7137,26.7883,-0.166,-0.0899
0,0,0,1,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5816,0.5057,1.1612,70.2438,20.8401,0.1695,8.7095,8.7112,3.5331,4.3048,1.4395,1.4395
0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0199,0.8526,5.7864,47.5618,5.9368,0.3239,19.5429,-3.3233,2.2507,2.8797,0.8925,0.8892
0,0,0,1,15,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6867,0.4776,0.962,13.2825,-0.458,0.712,2.3023,3.2953,0.7617,1.2027,-0.4459,-1.2469
0,0,0,1,16,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6867,0.4776,0.962,13.2825,-0.458,0.712,2.3023,3.2953,0.7617,1.2027,-0.4459,-1.2469
0,0,1,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6867,0.4776,0.962,13.2825,-0.458,0.712,2.3023,3.2953,0.7617,1.2027,-0.4459,-1.2469
0,0,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5869,0.4501,0.924,11.7497,-0.629,1.3618,-1.1779,-1.6248,-0.4172,-0.6478,0.4785,3.5234
0,0,0,1,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1.2165,0.4727,0.9738,18.8764,2.8599,1.0717,9.4294,90.8157,3.2076,4.9716,6.3657,5.9218
0,0,0,1,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1.2165,0.4727,0.9738,18.8764,2.8599,1.0717,9.4294,90.8157,3.2076,4.9716,6.3657,5.9218
0,0,0,1,11,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0222,0.5104,1.0695,22.5025,0.914,1.0304,2.6005,26.0478,0.9418,1.2732,0.9716,1.2375
0,0,1,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,3.2631,0.5886,1.5361,50.7297,9.7437,0.4657,16.366,-32.121,5.4696,6.7329,0.4004,0.2186
0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,1,0,0,1.125,0.3742,1.5739,15.8,1.2768,2.4551,10.2087,78.5042,3.3272,6.3886,11.899,10.4726
0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,1,0,0,1.125,0.3742,1.5739,15.8,1.2768,2.4551,10.2087,78.5042,3.3272,6.3886,11.899,10.4726
0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7893,0.915,14.0067,30.7294,3.4439,0.8885,59.2894,174.1096,3.0599,5.04,-0.5581,-4.3276
1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1.2237,0.4176,0.7176,73.5315,14.9331,0.6404,36.8137,85.4558,10.2508,21.4407,0.5994,0.4628
1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1.2237,0.4176,0.7176,73.5315,14.9331,0.6404,36.8137,85.4558,10.2508,21.4407,0.5994,0.4628
1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2.7538,0.2339,0.3053,16.6088,9.2446,1.0399,16.3838,18.9454,9.4382,12.5522,-0.0582,-0.4459
1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2.7538,0.2339,0.3053,16.6088,9.2446,1.0399,16.3838,18.9454,9.4382,12.5522,-0.0582,-0.4459
1,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,2.3154,0.5977,1.7111,31.3773,3.6388,1.2462,26.2095,69.7081,6.4004,10.5447,0.9433,1.0349
1,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,2.3154,0.5977,1.7111,31.3773,3.6388,1.2462,26.2095,69.7081,6.4004,10.5447,0.9433,1.0349
1,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1.6832,0.6136,2.3645,37.1996,11.2791,0.5491,22.6455,22.9209,5.6654,8.7495,-1.1867,-1.2637
1,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1.6832,0.6136,2.3645,37.1996,11.2791,0.5491,22.6455,22.9209,5.6654,8.7495,-1.1867,-1.2637
1,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1.6832,0.6136,2.3645,37.1996,11.2791,0.5491,22.6455,22.9209,5.6654,8.7495,-1.1867,-1.2637
1,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6727,0.5263,1.1249,22.866,-8.3588,1.0235,-29.3843,-71.3792,-8.5075,-13.9184,-1.2342,-0.5539
1,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6727,0.5263,1.1249,22.866,-8.3588,1.0235,-29.3843,-71.3792,-8.5075,-13.9184,-1.2342,-0.5539
1,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,2.3916,0.497,1.1155,57.1526,8.9922,1.0375,27.1861,81.0565,9.3292,13.6733,0.4335,0.4637
1,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,2.3916,0.497,1.1155,57.1526,8.9922,1.0375,27.1861,81.0565,9.3292,13.6733,0.4335,0.4637
1,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,1.3023,1.3765,-3.8569,82.5517,8.3047,1.1035,-40.519,-23.1716,10.5658,15.2542,0.8764,0.5206
1,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,1.3023,1.3765,-3.8569,82.5517,8.3047,1.1035,-40.519,-23.1716,10.5658,15.2542,0.8764,0.5206
1,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,1.3023,1.3765,-3.8569,82.5517,8.3047,1.1035,-40.519,-23.1716,10.5658,15.2542,0.8764,0.5206
0,0,0,1,16,0,0,0,0,0,1,0,0,0,0,0,0,0,1.3023,1.3765,-3.8569,82.5517,8.3047,1.1035,-40.519,-23.1716,10.5658,15.2542,0.8764,0.5206
1,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1.7436,0.665,2.1434,41.6376,10.3434,1.3798,71.3964,249.3058,14.2716,23.92,-1.3571,-2.0021
1,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1.7436,0.665,2.1434,41.6376,10.3434,1.3798,71.3964,249.3058,14.2716,23.92,-1.3571,-2.0021
1,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0295,0.2441,0.3258,50.9207,7.939,0.5481,8.2347,9.4001,3.912,6.2243,0.8647,-1.9432
1,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0295,0.2441,0.3258,50.9207,7.939,0.5481,8.2347,9.4001,3.912,6.2243,0.8647,-1.9432
1,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1.349,0.3286,0.5737,24.8878,7.7685,0.8999,22.434,-162.0232,7.0031,15.0617,0.8624,0.7529
1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1.349,0.3286,0.5737,24.8878,7.7685,0.8999,22.434,-162.0232,7.0031,15.0617,0.8624,0.7529
1,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,2.9514,0.0813,0.0885,16.1816,6.0754,1.8034,17.8752,24.3827,11.0641,16.4219,0.0609,-0.0065
1,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,2.9514,0.0813,0.0885,16.1816,6.0754,1.8034,17.8752,24.3827,11.0641,16.4219,0.0609,-0.0065
1,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,2.6115,0.0701,0.0754,16.1434,6.0127,1.7803,15.9826,26.4507,10.7829,14.8623,0.2173,0.2761
1,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5881,1.7392,-3.5166,15.3072,-4.4567,0.8819,10.6659,13.6392,-3.9304,-10.082,38.3681,37.8733
1,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5881,1.7392,-3.5166,15.3072,-4.4567,0.8819,10.6659,13.6392,-3.9304,-10.082,38.3681,37.8733
0,0,1,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,2.7538,0.2339,0.3053,16.6088,9.2446,1.0399,16.3838,18.9454,9.4382,12.5522,-0.0582,-0.4459
0,0,0,1,10,1,0,0,0,0,0,1,0,0,0,0,0,0,1.6727,0.5263,1.1249,22.866,-8.3588,1.0235,-29.3843,-71.3792,-8.5075,-13.9184,-1.2342,-0.5539
0,0,0,1,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6727,0.5263,1.1249,22.866,-8.3588,1.0235,-29.3843,-71.3792,-8.5075,-13.9184,-1.2342,-0.5539
0,0,1,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6727,0.5263,1.1249,22.866,-8.3588,1.0235,-29.3843,-71.3792,-8.5075,-13.9184,-1.2342,-0.5539
0,0,0,1,8,1,0,0,0,0,0,0,0,1,0,0,0,0,2.3916,0.497,1.1155,57.1526,8.9922,1.0375,27.1861,81.0565,9.3292,13.6733,0.4335,0.4637
0,0,0,1,10,1,0,0,0,0,0,0,0,1,0,0,0,0,2.3916,0.497,1.1155,57.1526,8.9922,1.0375,27.1861,81.0565,9.3292,13.6733,0.4335,0.4637
0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1.7436,0.665,2.1434,41.6376,10.3434,1.3798,71.3964,249.3058,14.2716,23.92,-1.3571,-2.0021
0,0,1,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1.7436,0.665,2.1434,41.6376,10.3434,1.3798,71.3964,249.3058,14.2716,23.92,-1.3571,-2.0021
0,0,1,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1.7436,0.665,2.1434,41.6376,10.3434,1.3798,71.3964,249.3058,14.2716,23.92,-1.3571,-2.0021
0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1.7436,0.665,2.1434,41.6376,10.3434,1.3798,71.3964,249.3058,14.2716,23.92,-1.3571,-2.0021
0,0,0,1,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3308,0.6563,1.9094,69.4962,24.5085,0.2099,20.1179,89.5276,6.535,6.9148,0.7278,4.4754
0,0,0,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1.349,0.3286,0.5737,24.8878,7.7685,0.8999,22.434,-162.0232,7.0031,15.0617,0.8624,0.7529
0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1.349,0.3286,0.5737,24.8878,7.7685,0.8999,22.434,-162.0232,7.0031,15.0617,0.8624,0.7529
0,0,0,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1.349,0.3286,0.5737,24.8878,7.7685,0.8999,22.434,-162.0232,7.0031,15.0617,0.8624,0.7529
0,0,0,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,2.9514,0.0813,0.0885,16.1816,6.0754,1.8034,17.8752,24.3827,11.0641,16.4219,0.0609,-0.0065
0,0,1,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5881,1.7392,-3.5166,15.3072,-4.4567,0.8819,10.6659,13.6392,-3.9304,-10.082,38.3681,37.8733
0,1,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6741,1.6027,-3.932,17.7134,1.6873,1.0524,-5.5087,-7.2308,1.779,4.358,14.6837,15.9454
0,0,1,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5348,0.0507,0.0585,11.3591,2.1144,3.2652,13.2565,37.8448,6.9039,12.5844,1.0128,0.1984
0,0,1,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,4.8737,0.2143,0.2727,28.1254,-3.013,0.2014,2.0543,2.1518,1.0357,1.6142,1.3181,-0.8007
0,0,0,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1.1711,0.552,1.32,39.3212,5.6774,1.9966,45.284,45.284,11.3352,20.2891,1.8634,-0.0252
0,0,0,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8886,0.6432,1.9546,18.1818,3.2448,1.2592,19.9367,22.0923,4.2548,7.1133,1.7069,1.3598
0,0,0,1,14,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8886,0.6432,1.9546,18.1818,3.2448,1.2592,19.9367,22.0923,4.2548,7.1133,1.7069,1.3598
0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0454,0.4565,0.9206,72.678,16.01,0.2042,9.9192,9.9192,3.2731,5.3908,-1.2758,0.745
1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0454,0.4565,0.9206,72.678,16.01,0.2042,9.9192,9.9192,3.2731,5.3908,-1.2758,0.745
1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0454,0.4565,0.9206,72.678,16.01,0.2042,9.9192,9.9192,3.2731,5.3908,-1.2758,0.745
1,0,0,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0555,0.3476,0.5345,40.1791,10.5446,0.6482,12.8116,-64.5216,6.8353,8.3577,0.3501,0.4589
1,0,0,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0555,0.3476,0.5345,40.1791,10.5446,0.6482,12.8116,-64.5216,6.8353,8.3577,0.3501,0.4589
0,0,0,1,9,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0555,0.3476,0.5345,40.1791,10.5446,0.6482,12.8116,-64.5216,6.8353,8.3577,0.3501,0.4589
1,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0026,0.3027,0.4776,38.2462,19.4037,0.766,21.1258,80.266,11.5646,14.7305,0.424,0.3594
1,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0026,0.3027,0.4776,38.2462,19.4037,0.766,21.1258,80.266,11.5646,14.7305,0.424,0.3594
1,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0026,0.3027,0.4776,38.2462,19.4037,0.766,21.1258,80.266,11.5646,14.7305,0.424,0.3594
1,0,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,2.27,0.4578,0.9137,18.1058,6.6892,1.1696,19.8312,34.5588,7.9556,10.7524,-1.2939,-2.5875
1,0,0,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,2.27,0.4578,0.9137,18.1058,6.6892,1.1696,19.8312,34.5588,7.9556,10.7524,-1.2939,-2.5875
1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,2.4312,0.2042,0.2626,62.1492,20.6314,0.6324,21.4929,31.2128,13.0467,17.1047,-0.2144,-0.3622
1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,2.4312,0.2042,0.2626,62.1492,20.6314,0.6324,21.4929,31.2128,13.0467,17.1047,-0.2144,-0.3622
1,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,4.7096,0.2787,0.3863,100,40.9922,0.6275,52.4005,79.6733,25.7242,37.798,4.839,4.8389
1,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,4.7096,0.2787,0.3863,100,40.9922,0.6275,52.4005,79.6733,25.7242,37.798,4.839,4.8389
1,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0394,0.3265,0.7084,9.811,7.4231,0.5434,24.2332,-58.2365,4.2723,14.8724,-1.0018,-1.0836
1,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0394,0.3265,0.7084,9.811,7.4231,0.5434,24.2332,-58.2365,4.2723,14.8724,-1.0018,-1.0836
1,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1.1317,0.7625,3.2905,57.4856,5.6899,0.4724,15.7174,-11.2198,2.8735,3.7329,-0.6663,-0.9885
1,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,1.1317,0.7625,3.2905,57.4856,5.6899,0.4724,15.7174,-11.2198,2.8735,3.7329,-0.6663,-0.9885
0,0,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0026,0.3027,0.4776,38.2462,19.4037,0.766,21.1258,80.266,11.5646,14.7305,0.424,0.3594
0,0,1,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,2.2151,0.044,0.1975,32.2441,4.0633,1.9501,13.1789,20.2813,7.8812,12.5984,1.1757,1.3205
0,0,0,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,2.2151,0.044,0.1975,32.2441,4.0633,1.9501,13.1789,20.2813,7.8812,12.5984,1.1757,1.3205
0,0,1,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,2.2151,0.044,0.1975,32.2441,4.0633,1.9501,13.1789,20.2813,7.8812,12.5984,1.1757,1.3205
0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3921,0.6319,1.8259,22.074,1.1684,2.2644,9.4978,9.4978,2.6456,3.4961,1.0485,-1.3567
0,0,0,1,9,1,0,0,0,0,0,0,0,1,0,0,0,0,2.27,0.4578,0.9137,18.1058,6.6892,1.1696,19.8312,34.5588,7.9556,10.7524,-1.2939,-2.5875
0,0,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,2.4312,0.2042,0.2626,62.1492,20.6314,0.6324,21.4929,31.2128,13.0467,17.1047,-0.2144,-0.3622
1,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1.4613,0.4404,0.7955,7.1927,2.4453,2.0685,15.8344,17.6248,4.2763,8.8612,-0.7482,-1.0541
1,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1965,0.4178,0.8091,7.0274,2.1536,1.8844,13.5629,18.2967,3.4902,7.8963,2.838,1.6473
1,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,1.153,0.6186,1.7849,49.5782,1.9094,0.637,4.8947,4.8947,1.2162,1.8667,0.2632,-0.3548
1,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1.153,0.6186,1.7849,49.5782,1.9094,0.637,4.8947,4.8947,1.2162,1.8667,0.2632,-0.3548
1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1.9008,0.1505,0.2494,67.7823,16.1445,0.554,16.2188,77.0256,8.6644,13.7771,0.322,0.3743
1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1.9008,0.1505,0.2494,67.7823,16.1445,0.554,16.2188,77.0256,8.6644,13.7771,0.322,0.3743
1,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,3.1026,0.0458,0.051,39.8557,2.458,1.5639,5.8374,6.5453,3.844,5.57,0.0509,-0.0922
1,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,2.9756,0.0379,0.0422,40.1089,4.532,1.479,9.7775,11.9637,6.7026,9.4066,-0.2361,-0.8009
1,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,2.9756,0.0379,0.0422,40.1089,4.532,1.479,9.7775,11.9637,6.7026,9.4066,-0.2361,-0.8009
1,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,2.5321,0.1249,0.1428,62.0516,4.2722,0.444,2.6645,6.6304,1.8968,2.3316,-0.6106,-0.7795
1,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,2.5321,0.1249,0.1428,62.0516,4.2722,0.444,2.6645,6.6304,1.8968,2.3316,-0.6106,-0.7795
0,0,0,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1965,0.4178,0.8091,7.0274,2.1536,1.8844,13.5629,18.2967,3.4902,7.8963,2.838,1.6473
0,0,1,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,2.8797,0.2758,0.4074,86.6164,49.2485,0.298,23.29,-136.5413,13.2799,16.8661,0.9096,0.8378
0,0,0,1,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1.153,0.6186,1.7849,49.5782,1.9094,0.637,4.8947,4.8947,1.2162,1.8667,0.2632,-0.3548
0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.9008,0.1505,0.2494,67.7823,16.1445,0.554,16.2188,77.0256,8.6644,13.7771,0.322,0.3743
0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.9008,0.1505,0.2494,67.7823,16.1445,0.554,16.2188,77.0256,8.6644,13.7771,0.322,0.3743
0,0,0,1,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1.9008,0.1505,0.2494,67.7823,16.1445,0.554,16.2188,77.0256,8.6644,13.7771,0.322,0.3743
0,0,0,1,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1.9008,0.1505,0.2494,67.7823,16.1445,0.554,16.2188,77.0256,8.6644,13.7771,0.322,0.3743
0,0,0,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,3.1026,0.0458,0.051,39.8557,2.458,1.5639,5.8374,6.5453,3.844,5.57,0.0509,-0.0922
0,0,0,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,2.5321,0.1249,0.1428,62.0516,4.2722,0.444,2.6645,6.6304,1.8968,2.3316,-0.6106,-0.7795
1,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,3.2068,0.2797,0.4127,32.6335,7.85,0.7844,11.4174,23.8445,6.2682,8.2243,-0.0309,0.1595
1,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,3.2068,0.2797,0.4127,32.6335,7.85,0.7844,11.4174,23.8445,6.2682,8.2243,-0.0309,0.1595
1,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0818,0.4895,1.1699,31.4841,8.9896,0.9796,30.7736,95.4812,8.187,15.7092,2.5608,2.1248
1,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0818,0.4895,1.1699,31.4841,8.9896,0.9796,30.7736,95.4812,8.187,15.7092,2.5608,2.1248
1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,1.8615,0.4238,0.7528,36.2571,5.1144,1.3865,16.3029,16.3029,7.091,9.3941,-2.5554,-2.447
1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,1.8615,0.4238,0.7528,36.2571,5.1144,1.3865,16.3029,16.3029,7.091,9.3941,-2.5554,-2.447
